# units: x[m] radius[m] area_ratio[-] pressure[Pa] temperature[K] density[kg/m^3] velocity[m/s] mach[-] sound_speed[m/s] gamma_s[-] cp[J/(kg K)] molar_mass[kg/mol] supersonic[-]
x,radius,area_ratio,pressure,temperature,density,velocity,mach,sound_speed,gamma_s,cp,molar_mass,supersonic
0.6184695802,0.1914004123,10.17614384,69974.46015,1819.505626,0.06060184511,3815.249561,3.210470588,1188.377048,1.223079822,3495.198209,0.01310188787,1
0.6226072747,0.1933351526,10.38291145,68094.18161,1810.498236,0.05926740333,3823.463821,3.224728932,1185.669835,1.223583008,3487.827248,0.01310201784,1
0.6267449692,0.1952603725,10.59072586,66292.09352,1801.655418,0.05798264398,3831.49527,3.238785865,1183.003579,1.224076042,3480.677757,0.01310213886,1
0.6308826638,0.1971761228,10.79956205,64563.9446,1792.972564,0.05674507342,3839.350211,3.252646475,1180.377345,1.224559346,3473.737798,0.01310225161,1
0.6350203583,0.1990824534,11.00939535,62905.76674,1784.445238,0.05555235438,3847.03465,3.26631565,1177.790227,1.225033321,3466.996244,0.01310235671,1
0.6391580528,0.2009794142,11.22020136,61313.8528,1776.069168,0.05440229423,3854.55431,3.279798091,1175.241342,1.225498344,3460.44272,0.01310245474,1
0.6432957474,0.2028670542,11.43195602,59784.73636,1767.840241,0.05329283433,3861.914653,3.293098317,1172.729837,1.225954775,3454.067544,0.01310254622,1
0.6474334419,0.2047454224,11.64463555,58315.17337,1759.754492,0.05222204023,3869.120891,3.30622068,1170.254882,1.226402951,3447.861679,0.01310263163,1
0.6515711364,0.2066145671,11.85821648,56902.12527,1751.8081,0.05118809273,3876.178005,3.31916937,1167.815671,1.226843195,3441.81668,0.01310271141,1
0.655708831,0.2084745362,12.07267563,55542.7437,1743.997383,0.05018927967,3883.090752,3.331948424,1165.411422,1.22727581,3435.924653,0.01310278598,1
0.6598465255,0.2103253775,12.28799011,54234.35647,1736.318789,0.04922398842,3889.863682,3.344561735,1163.041376,1.227701084,3430.178212,0.01310285571,1
0.6639842201,0.2121671379,12.50413733,52974.45467,1728.76889,0.04829069898,3896.501149,3.357013058,1160.704794,1.228119291,3424.570445,0.01310292094,1
0.6681219146,0.2139998642,12.72109497,51760.68095,1721.34438,0.04738797759,3903.007321,3.369306018,1158.400959,1.228530689,3419.094877,0.01310298199,1
0.6722596091,0.2158236029,12.93884099,50590.81872,1714.042068,0.04651447091,3909.386188,3.381444113,1156.129174,1.228935524,3413.745438,0.01310303917,1
0.6763973037,0.2176383997,13.15735362,49462.7822,1706.858872,0.0456689006,3915.641576,3.393430725,1153.888761,1.229334027,3408.516436,0.01310309274,1
0.6805349982,0.2194443004,13.37661138,48374.60735,1699.791816,0.04485005841,3921.777153,3.40526912,1151.679064,1.229726421,3403.402528,0.01310314295,1
0.6846726927,0.22124135,13.59659304,47324.4435,1692.838025,0.04405680152,3927.796437,3.416962459,1149.499441,1.230112914,3398.398697,0.01310319004,1
0.6888103873,0.2230295933,13.81727763,46310.54558,1685.99472,0.04328804834,3933.702803,3.428513795,1147.349271,1.230493706,3393.500228,0.01310323421,1
