# units: chamber.pressure[Pa] propellants.mixture_ratio[-] chamber.eta_c_star[-] nozzle.throat_radius[m] nozzle.expansion_ratio[-] propellants.fuel_temperature[K] cooling.wall_thickness[m] cooling.wall_conductivity[W/(m K)] cooling.channel_height[m] cooling.bartz_multiplier[-] performance.thrust[N] performance.isp[s] performance.isp_vacuum[s] performance.mdot[kg/s] performance.exit_pressure[Pa] chamber.temperature[K] chamber.c_star[m/s] cooling.max_wall_temperature[K] cooling.max_heat_flux[W/m^2] cooling.pressure_drop[Pa] cooling.outlet_temperature[K] cooling_energy_residual[-] wall_limit_exceeded[-] coolant_boiling[-] separation_predicted[-] shock_in_nozzle[-] status[-]
chamber.pressure,propellants.mixture_ratio,chamber.eta_c_star,nozzle.throat_radius,nozzle.expansion_ratio,propellants.fuel_temperature,cooling.wall_thickness,cooling.wall_conductivity,cooling.channel_height,cooling.bartz_multiplier,performance.thrust,performance.isp,performance.isp_vacuum,performance.mdot,performance.exit_pressure,chamber.temperature,chamber.c_star,cooling.max_wall_temperature,cooling.max_heat_flux,cooling.pressure_drop,cooling.outlet_temperature,cooling_energy_residual,wall_limit_exceeded,coolant_boiling,separation_predicted,shock_in_nozzle,status
5437904.069,3.371342727,0.9712839302,0.07004657603,20.00025694,113.8215383,0.0005704792537,318.4478522,0.004992450367,0.8176572237,130502.0706,283.4467435,351.2936346,46.94888202,33689.0098,3519.923799,1785.37719,680.2277845,42464630.57,2529167.534,427.5319739,3.867455251e-09,0,0,1,0,ok
5285740.333,3.381677495,0.9580951562,0.06994305499,20.01355112,110.3122894,0.0006133732279,339.030327,0.004924263661,0.9902442616,127680.8416,282.0207933,350.8599004,46.16617899,32858.8178,3516.821552,1759.628393,776.271762,48244725.61,3193788.781,493.5300808,2.098519505e-10,0,0,1,0,ok
5540292.459,3.341487025,0.9499487781,0.07001056082,20.05117836,110.6343406,0.000569519293,328.9276746,0.005041481554,0.9509706431,136629.3715,285.5711583,350.9600191,48.78755478,33839.28383,3518.808241,1748.64087,761.9559444,48994430.11,3252850.557,472.3432278,6.038815335e-10,0,0,1,0,ok
5693578.874,3.360356738,0.9548765677,0.06996374429,20.00521796,114.940092,0.0006067516975,295.7986699,0.004884403316,0.9365811181,140394.2374,287.2851548,351.0703315,49.83281513,35077.1012,3524.943391,1756.976205,775.3216374,48802879.26,3586498.437,464.3800191,7.082442231e-10,0,0,1,0,ok
5370504.765,3.338702829,0.9635308752,0.06991509007,19.92908022,110.9543545,0.0005776501149,323.5400236,0.004988622665,1.20730102,129111.6938,283.0855771,351.0760009,46.50794604,33067.00869,3514.464034,1773.28958,894.9585445,55820800.99,3961669.899,559.9417507,3.366807146e-10,1,0,1,0,ok
5514866.464,3.268084483,0.9653005672,0.07011418503,19.99504744,110.1374015,0.0006259915673,306.7592714,0.005012942235,0.9693060569,133354.0412,284.5492525,351.314732,47.78901251,32970.35727,3508.558097,1782.249895,784.1268664,48671214.29,3272294.977,473.653557,2.723382403e-09,0,0,1,0,ok
5499584.579,3.30084519,0.972581245,0.07009195915,19.99916109,114.5831757,0.0006440671554,318.2826278,0.004995782623,1.11053086,131877.7246,284.1343032,351.51987,47.3289752,33253.45569,3513.30084,1793.449101,858.5599342,53065451.21,3761854.665,524.7977781,4.021758304e-09,1,0,1,0,ok
5537718.469,3.455035147,0.962573597,0.069938937,19.92880453,108.4508034,0.0006090663207,346.927619,0.004999906753,1.056868588,134925.5243,284.9995467,350.5439844,48.27577667,35388.00948,3528.903592,1762.745159,817.7251584,52002523.85,3533215.351,516.0287552,2.414758992e-09,1,0,1,0,ok
5711993.647,3.353126551,0.9625855003,0.07001412491,20.02734186,113.5681672,0.0006346599899,339.8391919,0.005109766475,0.8826468213,139789.8475,287.1045867,351.2884162,49.6494938,35048.17313,3524.430495,1771.715944,726.1554208,47020551.42,2962846.63,446.9071669,1.398322681e-11,0,0,1,0,ok
5489924.988,3.329615799,0.9470313948,0.07021691744,20.05386441,110.1620807,0.0005929790248,361.9665592,0.005203055202,1.173345994,136315.8105,285.0789654,350.9003514,48.75962764,33400.05168,3516.181048,1743.971656,870.2350286,56750722.56,3800469.31,546.4999968,1.359353726e-09,1,0,1,0,ok
5304518.602,3.353759947,0.9588512228,0.06968970687,19.84438941,112.5767887,0.0005753901625,347.6032053,0.004936189606,0.8970846149,127224.3391,282.6565164,350.8166292,45.897658,33026.0771,3514.695871,1763.366555,713.2586216,45445134.8,2842030.009,459.0999432,4.645019703e-09,0,0,1,0,ok
5700874.625,3.387284366,0.9487289455,0.06971518799,20.07177669,114.7029118,0.0006508981171,292.6951674,0.004916873874,0.9705236077,140740.4197,287.4739343,350.9027698,49.92288713,35287.85131,3527.813692,1743.598452,806.6696878,50010382.04,3688367.581,477.0250761,1.240183889e-09,1,0,1,0,ok
5649362.061,3.418650084,0.9418413625,0.06981798311,20.12555025,108.2663156,0.0006141893524,294.4121026,0.005006490577,1.085270049,140885.4674,286.9550784,350.5608557,50.06469865,35212.4659,3528.733344,1728.03396,869.7252845,53829487.75,3976765.492,517.1905913,6.394974602e-11,1,0,1,0,ok
5484702.836,3.37385482,0.9677725956,0.07016335479,19.97441875,111.0550698,0.0006003207628,272.8896768,0.005027732392,1.040255261,132921.983,284.2294763,351.1614499,47.68777076,34049.47512,3521.000998,1778.757098,848.1061055,49885499.26,3361603.112,502.714158,2.512299579e-09,1,0,1,0,ok
5408215.198,3.407696041,0.9625833707,0.07001823087,19.9076979,114.5289873,0.0006188574868,296.1314793,0.004973710251,0.9118883193,131160.5803,283.63036,350.813327,47.15523765,34123.09627,3522.682371,1766.428918,757.6753011,45534804.7,2887461.195,462.1523191,4.128606359e-11,0,0,1,0,ok
5345445.372,3.378391799,0.9365102175,0.06993156665,19.98679928,110.5391905,0.0006370997686,354.0391659,0.005006372594,0.8951067228,132900.1996,283.9016583,350.3675059,47.73501113,33237.96738,3518.007825,1720.454753,720.6932504,46198208.68,2915025.74,456.3355958,1.179561071e-09,0,0,1,0,ok
5552908.49,3.397531547,0.9665736679,0.06994219648,20.15042897,109.9361876,0.0005793627286,337.3732713,0.005068295487,1.092890341,134247.3831,284.7079605,351.2541353,48.0823342,34339.87308,3524.778733,1774.857051,839.7481058,53241656.51,3601259.922,526.2251995,5.843909706e-09,1,0,1,0,ok
5466864.705,3.340407735,0.9481075624,0.069979513,19.9834247,108.0335977,0.0006117477159,334.403919,0.005076987604,1.290837925,134656.199,284.8805196,350.7849539,48.19954327,33535.86558,3516.653609,1744.966555,938.974447,59855950.74,4389326.404,581.3449556,2.03286348e-09,1,0,1,0,ok
5446301.256,3.36209618,0.9506838569,0.06964318282,19.94548706,112.4394962,0.0006271165238,321.2885242,0.005008946466,0.8087711005,132498.9866,284.6240648,350.7736939,47.47011286,33751.03337,3519.023882,1748.189432,680.9058908,42877599.01,2563111.273,421.901894,6.579564957e-09,0,0,1,0,ok
5568702.194,3.400407821,0.9626359681,0.06997479161,20.14323088,109.4874697,0.0006524884802,296.6681311,0.005067392419,0.9900806218,135500.5639,285.0858647,351.1420402,48.4668442,34482.1144,3525.367418,1767.430523,815.4834176,49128338.31,3231082.13,487.4247301,1.610629939e-11,1,0,1,0,ok
5458805.545,3.40118471,0.9501474509,0.07014327448,19.8570008,109.6231282,0.0006024370135,309.6205812,0.00489125408,1.109856261,135172.7369,284.9138921,350.4645009,48.37876816,34462.19135,3522.813829,1744.073418,860.3050575,53413892.26,4009948.499,528.0248512,4.299994516e-09,1,0,1,0,ok
5462051.759,3.387572756,0.9564931045,0.06974676289,20.05720261,114.5587319,0.0006239265959,325.1588307,0.00494821861,0.8944340031,132457.3669,284.3034255,350.9673587,47.50872217,33894.74876,3522.174152,1757.035135,733.0174757,45923837.21,2976794.024,456.3647159,1.013260746e-09,0,0,1,0,ok
5605293.917,3.41094879,0.9655373983,0.07008475442,20.00315241,111.7728396,0.0005656843047,310.6134545,0.004844610216,0.9061039221,136745.4253,285.6903001,351.0326472,48.80863198,35139.14861,3527.414912,1772.142901,740.9331396,46868950.24,3307787.638,459.3549889,7.279434415e-09,0,0,1,0,ok
5628165.419,3.44844197,0.9527485394,0.07005332955,19.99813728,111.4564415,0.0005737448383,314.5019667,0.005033324449,1.011915297,139610.5699,286.4178104,350.5085545,49.70471684,35717.56284,3530.913242,1745.728433,810.5317488,51060231.42,3496951.292,496.4457638,1.102444944e-09,1,0,1,0,ok
5588665.687,3.25611346,0.9433096031,0.0699689822,20.09161471,111.0295474,0.0006132946808,322.0261383,0.004946188935,0.9191319723,138439.1242,286.2242932,350.9594327,49.32097755,33053.64538,3508.542226,1742.759428,745.9378357,48575787.28,3439892.187,453.6503777,2.569269919e-11,0,0,1,0,ok
5540281.767,3.329992844,0.9530113818,0.06985867058,19.86426875,112.9053929,0.0006032739045,323.9361531,0.005071982094,1.165018522,135653.1007,285.8422253,350.8666263,48.39301331,34121.32933,3517.722301,1755.252876,884.9496247,56148817.89,3990893.944,541.5690152,9.552764222e-09,1,0,1,0,ok
5289222.043,3.317199207,0.9480919153,0.06986661586,19.99397106,112.3349138,0.0006124217637,322.9220294,0.005041988274,1.117757614,128735.4284,282.6231302,350.8278736,46.4482873,32211.74897,3510.082753,1746.269958,855.6396248,52848001.12,3559032.112,530.1047068,3.14079612e-09,1,0,1,0,ok
5612087.584,3.438202948,0.956347676,0.06994079856,20.0714659,113.3942388,0.000594206058,338.3242672,0.00530484513,0.8302377565,137960.8037,285.974621,350.7602273,49.19348011,35340.39834,3529.970889,1753.185778,695.6729994,44310166.77,2391695.838,432.1627644,2.080800956e-09,0,0,1,0,ok
5301554.936,3.431013586,0.95956386,0.07030473515,19.94909913,108.5355308,0.0006134354772,336.784582,0.005027652467,0.9019403198,129559.7698,282.1856185,350.5490155,46.81818959,33628.35494,3521.313265,1758.359515,729.0146001,44926471.41,2703177.6,462.4223757,3.868135412e-11,0,0,1,0,ok
5557126.398,3.290642795,0.9524568881,0.06988483086,20.01869028,113.4085451,0.000604785243,320.8450237,0.004896644807,0.9206066621,135945.8762,285.6962934,351.1006308,48.52223052,33427.59116,3513.135047,1757.216319,745.6508715,48011931.21,3396224.059,458.0670669,1.4892899e-09,0,0,1,0,ok
5302159.717,3.361706392,0.9750861677,0.06988534658,20.08646843,110.0626164,0.0006028832648,308.6751533,0.00489407771,0.9903952047,125184.0135,281.2580815,351.4195156,45.38613343,32582.98559,3515.201915,1792.469355,788.8558819,47428972.11,3150784.283,492.8662858,1.202573527e-10,0,0,1,0,ok
5462715.351,3.35246279,0.9429733981,0.06991202321,20.06204299,108.9823212,0.0005527010971,330.5184361,0.004862277437,0.9435382473,135108.146,284.9100721,350.7321595,48.35629922,33480.44555,3518.006355,1734.639088,749.8600034,48611935.89,3483295.003,471.6003926,7.508051431e-09,0,0,1,0,ok
5518610.249,3.42472638,0.9470860255,0.06999995124,19.95343861,113.5145114,0.0005436366131,327.038756,0.005065933132,0.9058193025,136959.4793,285.5547471,350.4446311,48.90824019,34884.23498,3526.684597,1736.972867,736.0103483,47095011.21,2953866.053,459.9884142,3.832198339e-11,0,0,1,0,ok
5475686.952,3.357358222,0.9540440324,0.06996251936,19.98325409,113.1183146,0.0005862900161,320.7975557,0.005070524076,0.9059674855,133990.8621,284.7599451,350.9308837,47.98169717,33791.08507,3519.303192,1754.865188,740.2862355,46582105.47,2900560.485,457.6885571,2.178017652e-09,0,0,1,0,ok
5463090.404,3.49818097,0.9520275307,0.06997982737,19.75219492,111.7845966,0.0006062027057,304.8230764,0.004892444688,0.9066287866,134900.8145,284.7456996,349.7392382,48.30996497,35792.26072,3530.16411,1739.791766,749.4242328,46022268.85,3035530.603,461.7986893,3.605694142e-11,0,0,1,0,ok
5507094.409,3.353549429,0.9768780275,0.06993529766,20.07937684,113.5636969,0.0006652536765,284.9228416,0.004985575778,0.8301082057,131074.0839,283.890204,351.5986969,47.08100756,33725.59689,3519.691564,1797.29556,716.6996555,42596174.59,2604346.702,428.8749396,2.621013933e-11,0,0,1,0,ok
5542494.009,3.392562516,0.9563439597,0.06988757891,19.99954028,110.9382734,0.0006146520634,298.3002334,0.005073763292,1.023413524,135506.342,285.3816589,350.8683318,48.41867357,34555.25053,3524.180533,1756.475953,828.9200571,50522903.27,3355071.863,498.321017,2.207925223e-09,1,0,1,0,ok
5414770.487,3.339024071,0.9527142788,0.06985625491,20.00909198,113.3770797,0.0005892316042,310.4864444,0.005028604379,1.022583617,131842.8378,284.008739,350.9632165,47.33737409,33165.70849,3515.841615,1753.623515,812.2491503,50241301.22,3350592.769,498.1809597,2.106043538e-09,1,0,1,0,ok
5583107.556,3.393240255,0.9529051057,0.07001311736,19.99920993,112.0814439,0.0006246229741,297.6760796,0.004993750505,0.78273915,137787.4567,286.0327565,350.8132485,49.12168287,34810.12109,3525.332909,1750.29584,678.108431,42190409.15,2582442.465,409.7612481,5.081717568e-10,0,0,1,0,ok
5429505.635,3.422704646,0.9516849409,0.07002094189,20.16890274,111.3054603,0.0005923562207,330.4808907,0.005065326172,0.9471837919,133360.7334,283.7769069,350.758231,47.92148295,33844.92214,3524.119221,1745.162244,762.856716,47696660.08,2997607.864,477.2206543,1.729762282e-09,0,0,1,0,ok
5577275.94,3.4418132,0.9368805098,0.07013803819,20.01277279,110.2613618,0.0006692015015,331.6383193,0.005109699894,1.070402219,141049.0971,286.5035665,350.1597651,50.20183619,35296.28356,3529.08146,1716.957839,846.7916937,53276086.14,3657025.609,514.4769005,3.735264609e-09,1,0,1,0,ok
5378467.349,3.385477684,0.9528313036,0.07001679615,20.05343437,112.2272075,0.0005783508083,330.9651767,0.004945826518,1.04378498,131549.2746,283.407968,350.8271243,47.33209481,33374.95028,3519.686467,1750.076979,809.9320947,50883695.63,3523788.363,509.9027486,3.213950338e-10,1,0,1,0,ok
5527668.286,3.440466497,0.9413090582,0.06995120157,20.11633926,114.7129958,0.0005682491267,298.0729884,0.005033105972,0.9895693741,137924.9885,285.5502841,350.4205136,49.25379338,34754.75408,3528.260692,1725.212196,805.9180587,49828559.54,3359440.065,488.5114609,1.31965887e-09,1,0,1,0,ok
5546269.511,3.442865818,0.959127359,0.07005831873,20.06941325,114.7966721,0.0006199605114,321.7963746,0.005066721395,0.9770022878,136011.169,285.0616359,350.7797031,48.65361619,34998.93599,3528.897913,1757.742037,790.052475,48988086.19,3163905.117,486.3245646,7.544239462e-11,0,0,1,0,ok
5413386.868,3.442342177,0.9367652002,0.06981766808,20.09944344,109.521482,0.000564138208,314.5545604,0.004924869159,0.7103989971,134698.9384,284.3418278,350.1769692,48.30618571,34109.67858,3525.062922,1716.116906,618.4478875,39006015.72,2269736.805,385.5246236,8.206256873e-12,0,0,1,0,ok
5460749.808,3.444500733,0.9735676533,0.07003209153,19.84935688,110.6806296,0.0005784437418,326.0682253,0.004868510216,0.9688103876,131283.9124,283.7836575,350.7694947,47.17408154,34979.06372,3526.50826,1783.581225,768.9263389,47947597.6,3256586.7,486.4613017,6.531318409e-11,0,0,1,0,ok
5568725.411,3.293290188,0.9652591037,0.06986084158,20.05351162,113.6070617,0.000595191286,291.6231247,0.005023978127,0.8519876529,134098.8249,285.1799739,351.4349647,47.94963126,33450.40245,3513.788079,1780.688815,719.85842,44622942.09,2800488.762,432.7123391,1.646843335e-11,0,0,1,0,ok
5509016.407,3.402447033,0.9736153336,0.06980958476,19.86234519,109.2533423,0.0006155198607,330.134987,0.005112236218,0.8343185988,131647.7228,284.4549535,351.0324208,47.19317265,34769.93039,3524.098949,1787.207068,694.5308741,43388780.53,2458438.433,434.4963039,3.668458514e-11,0,0,1,0,ok
5471161.648,3.437229773,0.9490010374,0.07000458881,20.13833772,114.616713,0.0006320972614,329.1188175,0.005242014698,0.9285095264,135098.8249,284.4729056,350.6233034,48.42727,34327.82779,3526.634214,1739.371901,762.527987,47132507.5,2720501.183,469.3675186,7.963596304e-09,0,0,1,0,ok
5388573.228,3.39203708,0.941391762,0.0700896382,19.91675924,114.8852504,0.0006019417655,316.3305236,0.005118726621,1.115938536,134163.0429,284.382982,350.4011547,48.1070383,33809.09953,3520.83745,1728.712123,865.3696788,53401830.05,3543544.551,530.0433295,3.195229937e-09,1,0,1,0,ok
5379932.541,3.423167672,0.9590209926,0.06990933818,20.03679121,108.0589111,0.0006420458618,310.3958422,0.00488128817,1.280334399,130409.9241,283.0575989,350.7171661,46.98023105,33830.42687,3522.590815,1758.255303,945.9825504,57562358.89,4424636.969,584.7643497,3.61318771e-10,1,0,1,0,ok
5476747.514,3.444523937,0.9785684824,0.06986672946,19.9585449,110.3981793,0.0006212185413,338.1459589,0.005103565919,0.9857693869,130252.8277,283.5183691,351.0224814,46.84737731,34832.52505,3526.870583,1792.784703,783.7479468,48333260.6,2921231.239,493.3593606,1.797101004e-10,0,0,1,0,ok
5427170.797,3.37101857,0.9573415918,0.06992671468,19.96555726,112.0616946,0.0006012051441,296.0463879,0.004905361075,0.7335918606,131963.5926,284.0216692,350.907098,47.37857337,33693.5374,3519.438394,1759.655421,637.0657623,39363656.94,2335176.463,392.1566577,1.664101225e-10,0,0,1,0,ok
5462168.739,3.371224008,0.9520943006,0.06996345916,19.94475824,114.7663644,0.0005629171449,327.9020896,0.004989547329,1.075233248,134022.1504,284.7710384,350.8034329,47.99103183,33955.6929,3520.601104,1750.239356,829.3088325,52676169.12,3687974.971,517.7505159,1.17974348e-10,1,0,1,0,ok
5559352.195,3.39001863,0.9716778902,0.06996629186,20.01129134,111.600763,0.0005639617998,315.5865709,0.0049959226,0.9662874525,133817.7294,284.8805534,351.2653245,47.89941139,34602.32245,3524.41532,1784.931685,776.3650789,48552056.12,3211027.744,481.625592,1.434920077e-09,0,0,1,0,ok
5406300.593,3.357679281,0.9448227398,0.06989338472,20.25289163,114.1299237,0.0006387740469,302.8011044,0.004993736446,0.9554634966,132864.873,283.7525696,351.0123268,47.74739674,32810.84291,3517.776836,1737.690827,784.7319176,47855999.54,3189480.907,475.3667389,9.424068341e-09,0,0,1,0,ok
5615994.402,3.447750106,0.9477047162,0.06971471197,20.02749091,112.654414,0.0005986547977,339.9512187,0.005024755579,1.259566907,138709.3821,286.4496576,350.435571,49.37838188,35570.28637,3530.700436,1736.555068,926.5466149,59925787.05,4514571.094,577.3558245,1.102760058e-09,1,0,1,0,ok
5449565.056,3.445071296,0.9382213832,0.06962198806,20.0899627,109.2669365,0.000626034099,317.6328676,0.005070484456,1.139751369,134823.1318,284.7307134,350.1955911,48.28468688,34379.94083,3526.127007,1718.680445,883.0453758,54565420.64,3743330.251,540.5122576,1.895435199e-09,1,0,1,0,ok
5404377.95,3.358629396,0.9625374593,0.07028550839,19.9319614,110.5676856,0.0005898325356,322.8361977,0.004893506248,0.8448630106,131768.0113,283.5575225,351.0071081,47.38579187,33487.17883,3517.438454,1770.023468,694.0028838,43647031.32,2807617.405,436.2789956,2.52192068e-11,0,0,1,0,ok
5444063.421,3.378248981,0.9423896296,0.07002745601,19.95106607,112.7320524,0.0005991808879,326.4347585,0.005110273653,1.298007252,135342.711,284.9562966,350.5274279,48.43239415,33909.68497,3520.641307,1731.704595,947.9440074,59874674.63,4299306.552,584.7266893,3.684602109e-10,1,0,1,0,ok
5606535.031,3.458962964,0.9747703559,0.07011330332,20.01176081,109.93223,0.0005740886526,315.8270594,0.004993446857,1.342817895,135624.5342,285.1186603,350.9511119,48.50560685,35669.22435,3530.98754,1785.062096,970.0844682,60757997.21,4604941.98,602.7004778,2.760170744e-09,1,0,1,0,ok
5575626.492,3.337160321,0.9534184872,0.06989968016,20.05371225,112.2677358,0.0005738672858,309.2215447,0.004931617419,0.7018191221,136657.396,285.8456694,351.0850933,48.75069913,33994.70451,3519.322142,1755.54948,611.6836443,39251509.09,2333473.682,376.7070465,1.632949417e-10,0,0,1,0,ok
5576031.09,3.302284689,0.9596360497,0.06998955354,20.21041955,112.7566598,0.0006354360582,320.1001963,0.004740622018,0.9742166432,135620.4302,285.1984894,351.4705331,48.49056242,33257.56929,3515.064768,1769.637384,778.1629651,49755135.98,3958281.544,478.6174741,4.268658337e-09,0,0,1,0,ok
5559078.782,3.400504408,0.9594767801,0.07011267486,19.91231168,108.6032239,0.0006281082709,335.1595953,0.00497865835,1.225443427,136493.9104,285.5890672,350.7833543,48.73612803,34938.28539,3525.051442,1761.549093,910.1251453,57824959.34,4367407.959,564.8878473,4.745238009e-09,1,0,1,0,ok
5508891.654,3.309802597,0.9551694949,0.0699680546,19.88374866,110.8594747,0.0006020700229,316.2858929,0.005139139705,1.469685859,134638.3537,285.2849438,350.9409417,48.12483629,33655.06459,3514.25987,1760.534079,1026.3824,65094936.45,4872324.317,626.287462,4.620496144e-09,1,0,1,0,ok
5487532.051,3.418675753,0.9625130679,0.07003848128,20.07782175,111.2074494,0.000613618253,327.6917913,0.005021051824,1.351484576,133499.621,284.2083969,350.9525753,47.89855946,34347.82495,3525.190346,1765.541501,970.0855427,60823188.84,4530380.72,604.7071504,3.39208581e-09,1,0,1,0,ok
5326744.074,3.404156726,0.9634956508,0.07027597673,20.01485079,112.7702815,0.000624006161,318.4158847,0.005086413223,1.172544172,129404.6811,282.2866202,350.9259335,46.74541474,33354.1157,3520.172929,1768.017126,890.5600582,53712033.95,3537582.826,552.0511735,8.315616881e-10,1,0,1,0,ok
5488826.377,3.342019648,0.9536261305,0.06999942904,20.07266802,113.2777765,0.0005971158922,325.5321349,0.005130305875,1.057475577,134415.6379,284.7523493,351.077478,48.13509198,33500.03099,3517.945073,1755.321028,828.5752483,52010883.37,3412436.431,509.4694504,4.245610819e-10,1,0,1,0,ok
5412803.238,3.39267723,0.9340695496,0.06988964087,20.02046474,111.1660539,0.0005920268932,321.8064146,0.005031503009,1.125423401,135245.3413,284.7747509,350.3206347,48.42840414,33730.81085,3521.086908,1715.13209,865.5468179,54394726.02,3842717.171,533.4921632,7.907711206e-10,1,0,1,0,ok
5628885.317,3.4071082,0.9414623947,0.07029766166,19.81695292,108.6896614,0.0006194705965,323.7553789,0.005027382918,0.9978896995,142507.3914,287.3793228,350.2435018,50.56630241,35658.11377,3527.303186,1728.195356,801.3525224,51213544.01,3593640.291,487.2290559,2.383809903e-11,1,0,1,0,ok
5454949.153,3.344316886,0.9790309062,0.07001659395,19.97709879,110.9720191,0.0006308316677,332.7489321,0.005016943796,0.894626498,129564.3312,283.3340307,351.5073036,46.63006729,33528.59618,3517.139076,1801.675188,727.0750171,45242454.44,2780445.064,455.7870427,5.247853672e-09,0,0,1,0,ok
5477221.552,3.426705203,0.9444932404,0.06989472855,19.98680618,114.4562768,0.0006414828706,301.6774287,0.004990483424,0.748028016,135700.8322,285.1025882,350.4032195,48.53563047,34581.13287,3525.942554,1731.961966,653.8684467,40411513.79,2364088.842,398.367889,1.89469481e-09,0,0,1,0,ok
5352810.015,3.412660446,0.9381336488,0.07016390002,20.18206195,111.7644544,0.0005831049094,316.3371817,0.00493756141,1.209505146,133722.1862,283.4449223,350.483482,48.10764652,33246.78282,3521.444742,1720.857991,905.3553754,56395702.27,4253478.489,562.2412765,3.125861281e-11,1,0,1,0,ok
5424108.065,3.327276445,0.950628866,0.06994718014,20.09775118,108.2207623,0.0005993489752,359.0891544,0.00479935047,0.9495513125,132638.8776,283.9771935,350.9914181,47.62847758,32890.61328,3514.115057,1750.458941,740.5220211,48624029.21,3560632.845,474.8865532,4.27103262e-09,0,0,1,0,ok
5620247.56,3.464974164,0.9415375501,0.07005364132,19.79433874,111.3022571,0.0006174618514,332.2556274,0.005060222322,0.7304880459,141544.6947,287.1440899,349.8740769,50.26585088,36325.40655,3531.871083,1723.827119,630.8799879,40851958.58,2330926.665,390.8779499,8.715378855e-10,0,0,1,0,ok
5526884.577,3.356792986,0.9495910505,0.06989606869,20.07189045,111.3537147,0.0005249730074,312.6250905,0.004938547532,1.220316767,135908.3045,285.3873395,350.9337586,48.56133485,33892.33701,3520.267451,1746.807912,906.8163652,58024156.14,4540324.151,561.4018703,9.762959486e-11,1,0,1,0,ok
5594826.621,3.451754272,0.9550277101,0.06988614882,20.05113171,114.9618182,0.0005636330822,330.3010105,0.005219686048,0.9376795759,137529.394,285.8347048,350.6245617,49.06365479,35435.7545,3530.730435,1749.680802,761.9472454,48235977.77,2857045.446,472.7075409,1.372543337e-09,0,0,1,0,ok
5596664.455,3.435154774,0.9456445977,0.07015172025,20.19441024,108.2112204,0.0006471858452,327.6473755,0.005115557649,0.9752301343,139986.6427,285.9828993,350.6119501,49.91440029,34929.49303,3528.816091,1733.524306,792.6806301,49790539.02,3253066.953,483.3381993,6.685311101e-10,0,0,1,0,ok
5645650.432,3.41430293,0.9667673291,0.07009010788,20.03975255,113.2139688,0.0005477442588,311.6581144,0.004904186073,1.339513617,137751.4837,286.0444466,351.1187506,49.10685139,35341.61064,3528.810801,1774.333386,966.321631,61671442.3,5115240.837,598.6100229,3.089779459e-09,1,0,1,0,ok
5410766.755,3.419014385,0.9608933032,0.07010356442,20.14722703,110.0727971,0.0006399984523,316.5455072,0.004981803345,1.07487733,131633.9199,283.1517295,350.9491812,47.40541141,33736.14451,3523.22523,1762.223409,843.863758,51276681.27,3515738.945,520.7185178,8.72897113e-10,1,0,1,0,ok
5667549.005,3.451037823,0.9688127334,0.0701054497,19.98413749,112.7335298,0.0005950827866,320.4478611,0.005074750146,0.9364065505,138364.8808,286.2131397,350.8855649,49.29644824,36022.68967,3532.169638,1775.141943,765.5366285,48021135.36,3064611.272,471.1429521,1.430129257e-11,0,0,1,0,ok
5555734.171,3.479459243,0.93947021,0.07007718534,19.95238431,108.9089303,0.0006458421505,321.9991439,0.005264533984,0.9255582599,139924.6646,286.0829775,349.8523772,49.87484763,35713.48584,3531.013697,1718.553467,769.254053,47671406.93,2775794.73,465.9026086,1.911218666e-09,0,0,1,0,ok
5426814.339,3.432448575,0.9723233276,0.06997078436,20.03318791,113.1707662,0.0006206042525,318.0537663,0.005140283617,0.8489427996,130004.4967,283.0655778,351.0451959,46.8328555,34233.41359,3525.027397,1782.287178,710.9879343,43125697.43,2403165.124,442.0008453,1.220588227e-09,0,0,1,0,ok
5513228.119,3.422808085,0.9492404328,0.07006635886,20.05778984,114.0597162,0.0006003035896,303.3586977,0.005083146539,0.8774531266,136585.6362,285.1865004,350.6339299,48.83772112,34598.41345,3526.457203,1741.083272,737.1453972,45440912.52,2791535.533,448.1442885,1.434470792e-09,0,0,1,0,ok
5424080.743,3.411296324,0.9703380005,0.06986502255,19.95499428,109.7463147,0.000599665831,329.4520045,0.004984849073,1.495409896,129814.817,283.3200906,350.9892538,46.72251564,34148.10374,3522.867074,1780.202504,1021.973663,64411773.57,4881419.297,645.8408872,9.124824999e-10,1,0,1,0,ok
5511912.278,3.501880473,0.956931738,0.07010192506,20.10912447,113.0939697,0.0005999598259,350.0305719,0.004915358776,1.165407541,135712.3368,284.3778994,350.2946893,48.66344058,35329.64065,3531.70433,1748.675589,869.8512313,55596934.2,4112752.514,553.8778706,4.813754989e-09,1,0,1,0,ok
5536027.42,3.517658887,0.9596156909,0.06992945654,20.0219869,112.0338082,0.0005951398205,312.8927879,0.005237551104,0.8740486108,135477.482,284.6337292,350.1144137,48.53556368,35834.07265,3533.018421,1752.299486,734.3348331,44851662.7,2467443.067,451.1979664,5.876967905e-09,0,0,1,0,ok
5357523.879,3.40080767,0.9620551042,0.06995853004,20.13619761,113.4300464,0.0005739042319,312.1913172,0.00505466154,1.117253552,129239.9615,282.4995302,351.0714346,46.65072681,33244.89325,3520.711327,1765.781347,861.3194452,52381073.3,3455079.25,535.3040034,2.440571559e-10,1,0,1,0,ok
